"Q.U.B.E. 2, v1.8 + 3 DLCs + Soundtrack",134
Quantum Break – Live Series Offline Add-on,162
Quantum Break: Steam Edition – v1.0.126.0307,394
Quantum Replica,11
RAD + DLC,41
Rad Rodgers: Radical Edition,29
RAGE 2: Deluxe Edition – v1.09 + All DLCs and Expansions,2201
RAID: World War II + v15.1 + DLCs,132
Raiders of the Broken Planet Bundle,54
Railroad Corporation – v1.1.8526,30
Railway Empire – v1.13.0.25785 + 9 DLCs,137
Raw Footage,24
Reaching for Petals,18
Realms of Arkania: Star Trail,16
Rebel Cops – v1.0.7.0,37
Rebel Galaxy Outlaw – v1.02,77
Record of Agarest War: Mariage – Deluxe Bundle,43
ReCore: Definitive Edition – Steam Build 911/213/2250180,332
Red Faction Guerrilla Re-Mars-tered – v1.0 cs:4450 (Update 7),130
Red Faction: Guerrilla – Steam Edition,134
Redeemer: Enhanced Edition + HotFix,56
Redout,37
Regalia: Of Men and Monarchs – v1.02,31
Remnant: From the Ashes – Build 234869 + 9 DLCs + Multiplayer,1178
Renoir,13
Republique Remastered,68
Reservoir Dogs: Bloody Days + Update 1,26
RESIDENT EVIL 2: Deluxe Edition – v20191218/Update 5 + 12 DLCs,3193
Resident Evil 4: Ultimate HD Edition – v1.1.0 + Unlocker,364
Resident Evil 6 – v1.10/1.06 + All DLCs + Multiplayer,200
Resident Evil 7: Biohazard – Gold Edition – v1.03u5 + 12 DLCs,1934
Resonance of Fate – 4K/HD Edition,148
RIDE 2 + 2 DLC,118
RIDE 3 – “Complete the Set” Bundle + 3 DLCs,116
RiME – v1.01,144
Rise of the Tomb Raider: 20 Year Celebration – v1.0.820.0_64 + All DLCs,239
River City Girls,47
Road Redemption,136
Rock of Ages 2: Bigger & Boulder – v1.02 + 2 DLCs,65
Rocket League – v1.75 + 36 DLCs  + Offline Unlocker,556
Rocketbirds 2: Evolution,61
Rogue Slash,11
Rogue Trooper Redux,51
RollerCoaster Tycoon World – v61951,38
Romancing SaGa 3,32
RUINER v1.06,70
Rune II – v1.0.919 + Server + Bonus Content,140
Runner Heroes: The Curse of Night & Day,28
Rush: A Disney-Pixar Adventure,100
S.W.I.N.E. HD Remaster – v1.1.1622 GOG + Bonus Content,32
SaGa SCARLET GRACE: Ambitions,56
Sail and Sacrifice + Hotfix,38
Saints Row IV: Game of the Century Edition – v.U22 Steam/v20170523_12199 GOG,234
Samurai Warriors: Spirit of Sanada + DLC,95
SD Gundam: G Generation – Cross Rays + Update 1 + 7/32 DLCs,324
Sea of Solitude,57
Seasons after Fall,32
Secret of Mana: Day-1 Edition + 2 DLCs,71
Sekiro: Shadows Die Twice – v1.02 + Bonus Content,2326
SENRAN KAGURA Bon Appetit! – Full Course – v1.01.05,51
SENRAN KAGURA Burst Re:Newal – Tailor-Made Limited Edition,75
Senran Kagura Estival Versus + 13 DLCs,171
SENRAN KAGURA Peach Ball + 4 DLCs,88
SENRAN KAGURA Peach Beach Splash – v1.01 + 28 DLCs,180
SENRAN KAGURA Reflexions + 20 DLCs,138
Serious Sam HD: The Second Encounter – Build 263699 + All DLCs,58
Seven: Enhanced Collector’s Edition – v1.3.2 + Bonus Content,64
Shadow of the Tomb Raider: Croft Edition – v1.0.292.0_64 + All DLCs,2187
Shadow Tactics: Blades of the Shogun – v1.1.2.f,105
"Shadow Warrior 2: Deluxe Edition, v1.11.1.0 + 9 DLCs",408
Shadows: Awakening – v1.1,167
Shaolin vs Wutang,49
Shenmue I & II,122
Shenmue III – v1.05.03 + 5 DLCs,168
Sherlock Holmes: Crimes and Punishments – v76408 + ArtBook,61
Sherlock Holmes: The Devil’s Daughter,123
Shift Happens,89
Shiness: The Lightning Kingdom – v1.01 + Maherian Language Pack DLC,62
Shining Resonance Refrain – v1.00.1618,112
Shiny,24
Shock Tactics + HotFix,32
ShockRods,29
Sid Meier’s Civilization 6 – v1.0.1.501 + 12 DLCs + Bonus OST,1131
Siege of Centauri – v1.00.66518,14
Silence: The Whispered World 2 – v1.1.20227,20
Silver Chains,21
Sine Mora EX,30
SINNER: Sacrifice for Redemption,150
Skylar & Plux: Adventure On Clover Island,12
Sleeping Dogs: Definitive + Limited Editions Pack (24/30 DLCs),382
"Slice, Dice & Rice",26
Snake Pass,32
Sniper Elite 3 – v1.15a + All DLCs + Multiplayer,231
Sniper Elite 4: Deluxe Edition – v1.5.0 + All DLCs + Multiplayer + Dedicated Server,950
Sniper Elite V2 – v1.13 + 5 DLCs,56
Sniper Elite V2 Remastered,117
"Sniper: Ghost Warrior 3 – Season Pass Edition, v1.8 + All DLCs",669
Sniper: Ghost Warrior Contracts + Update 1 + 9 DLCs,185
Snooker 19 – v1.1,44
SolSeraph,26
Solstice Chronicles: MIA + HotFix,30
Sonic Forces – v1.04.79 + 6 DLCs,189
Sonic Mania Plus – v1.05.0713 + Encore DLC,211
Sorcerer King: Rivals,24
SoulCalibur VI – v02.05.00 + 8 DLCs,636
South Park: The Fractured But Whole – Gold Edition + All DLCs,580
"Space Hulk: Deathwing – Enhanced Edition, v2.42 + 3 DLC",134
Space Hulk: Tactics,41
Space Rogue – v1.45.7805_124240,25
Spec Ops: The Line + 2 DLC + Multiplayer,219
SpellForce 3 – v1.01/Update 2,108
SpellForce 3: Soul Harvest,77
Spider-Man: Shattered Dimensions (Steam),120
Spintires: MudRunner – v18.10.18 + 3 DLCs,53
Spintires: The Original Game – v1.4.0 + 3 DLCs,30
SPORE Collection – GOG DRM-free,94
Spyro Reignited Trilogy,258
Star Control: Origins – v1.01.53103,80
Star Ocean: The Last Hope – 4K & Full HD Remaster,140
Star Wars Jedi: Fallen Order: Deluxe Edition – v1.02,3359
Star Wars: Battlefront II – v06.11.2019,1162
Starpoint Gemini: Warlords – v2.030.0 HotFix + 5 DLCs,206
State of Decay 2: Juggernaut Edition – Build 384867/Update 15 + All DLCs + Multiplayer,2694
State of Mind,27
Steel Division 2 – v21313 + 2 DLCs,79
Steel Division: Normandy 44 – Build 80629,105
Steel Rats + DLC,57
STEINS;GATE – Steam HD Edition,60
Steins;Gate 0,51
Steins;Gate Elite,173
STEINS;GATE: Linear Bounded Phenogram,15
STEINS;GATE: My Darling’s Embrace,26
Stellaris: Galaxy Edition – v2.6.0 (6a97)/Verne Update + 19 DLCs,396
Strange Brigade: Deluxe Edition – v1.47.22.14 + 10 DLCs + Multiplayer,215
Stranglehold – v1.1 GOG/31068,85
Street Fighter 30th Anniversary Collection,96
Street Fighter V: Champion Edition – v5.014 + 56 DLCs,833
Strike Vector EX,32
Sturmwind EX,29
Styx: Shards of Darkness – v1.05 + DLC,192
Subnautica – v59783/Release,176
Sudden Strike 4: Day One Edition – v1.12.28520 + 4 DLCs,226
Sunset Overdrive,626
Super Dragon Ball Heroes: World Mission + 3 DLCs + Multiplayer,142
Super Lucky’s Tale + DLC,141
Super Monkey Ball: Banana Blitz HD + Controller Fix,33
Super Neptunia RPG: Deluxe Edition – v20190807 + 13 DLCs,123
Super Robot Wars V + 2 DLCs,121
Super Robot Wars X + Early Purchase Bonus + Real Singing Song Pack,60
Superdimension Neptune VS Sega Hard Girls + All DLCs + Bonus Content,48
Superliminal – v1.0.2019.11.12.1005,21
Surviving Mars – v05.16.2019/Armstrong Update + All DLCs,105
Sword Art Online RE: Hollow Fragment + Multiplayer,170
Sword Art Online: Fatal Bullet – v1.7.0 + All DLCs,403
Sword Art Online: Hollow Realization – Deluxe Edition,582
Sword Art Online: Lost Song,153
Syberia 3: Digital Deluxe Edition – v3.0 + DLC,209
Syndrome v1.03f,65
Syrian Warfare – v1.2.0.43/1.3.0.19 + 2 DLCs,207
Tacoma,39
Take On Mars – v1.0.0001,71
Tale of Wuxia: The Pre-Sequel + HotFix v1.0.0.1,39
Tales from the Borderlands: Episodes 1-5,112
Tales of Berseria – v1.48.00#193 + 12 DLCs,421
Tales of Vesperia: Definitive Edition + 2 DLCs,133
TASTEE: Lethal Tactics + 3 DLCs,26
TEKKEN 7: Ultimate Edition + v2.21 + All DLCs,1121
Telling Lies,94
Terminator: Resistance,176
Tetris Effect,59
The Apartment,23
The Banner Saga 2 – v2.61.02 GOG,16
The Banner Saga 3 + All DLCs,19
The Bard’s Tale IV: Barrows Deep,57
The Bard’s Tale IV: Director’s Cut,57
The Beast Inside,76
The Blackout Club,38
The Bunker,28
The Butterfly Sign – v1.1.2/Update 5,42
The Conjuring House – v1.0.2,100
The Council: Complete Season (Episodes 1-5),97
The Dark Pictures Anthology: Man of Medan + DLC + Videos Fix + Online Co-Op,632
The Descendant: Full Season (Episodes 1-5),45
The Dwarves – v1.1.2.57,39
The Elder Scrolls: Skyrim – Special Edition – v1.5.97.0 + Creation Club Content,2431
"The Evil Within 2, v1.05 + DLC + Bethesda.net Bonuses",787
The Evil Within: Complete Edition (Update 10 + All DLCs),112
The Fidelio Incident,69
The Forbidden Arts – v1.0.1.0,16
The Free Ones,55
The Golf Club 2,31
The Golf Club 2019 featuring PGA TOUR,32
The Hong Kong Massacre,36
The King of Fighters XIV: Steam Edition – v1.19 + 2 DLCs,258
The Legend of Heroes: Trails in the Sky the 3rd + HotFix,52
The Legend of Heroes: Trails of Cold Steel + 18 DLCs,348
The Legend of Heroes: Trails of Cold Steel 2 + 13 DLCs,242
The Legend of Zelda: Breath of the Wild – v1.5.0/v208 + DLC 3.0 Pack + Cemu v1.15.10,2008
The LEGO Movie 2 Videogame + Prophecy Pack DLC,71
The LEGO Ninjago Movie – Video Game,88
The Light Keeps Us Safe – v1.0,18
"The Long Dark, v1.16.33814",82
The Long Journey Home,43
The Occupation,71
The Outer Worlds,953
The Painscreek Killings,41
The Piano v1.0d.1 fixed,16
The Raven Remastered: Digital Deluxe Edition,67
The Saboteur – GOG DRM-Free,89
The Sexy Brutale,69
The Sims 3: Complete Edition – v1.67.2.024037 + All Add-ons & Content Store Items,509
The Sims 4: Deluxe Edition – v1.63.134.1020/1520 + All DLCs & Add-ons,17354
The Sinking City: Necronomicon Edition – v3757.2 + 2 DLCs,147
The Spectrum Retreat,25
The Story of Henry Bishop,25
The Surge 2 – v1.09/Update 5 + 6 DLCs,429
The Surge: Complete Edition – ver.42854 (SVN) + 5 DLCs,602
The Talos Principle – v326589 + All DLCs,311
The Uncertain: Episode 1 – The Last Quiet Day,21
The Walking Dead: A New Frontier – Complete Season,208
"The Walking Dead: The Final Season (All Episodes, 1-4)",176
The Walking Dead: The Telltale Definitive Series,207
"The Witcher 2: Assassins of Kings – Enhanced Edition, v3.4.4.1 + Bonus Content",357
The Witcher 3: Wild Hunt – Game of the Year Edition v1.31/v1.32 + HD Mod,2474
The Witcher: Enhanced Edition – Director’s Cut – v1.5 GOG + All “DLCs”,194
theHunter: Call of the Wild – v1859364 + 28 DLCs,480
Thief of Thieves: Season One – Volumes 1 & 2 (out of 4),30
Thief Simulator – v1.2b,42
This Is the Police 2,47
This War of Mine: Final Cut – v6.0.7 + All DLCs + OST,207
"Thronebreaker: The Witcher Tales, v1.0.2.12",92
Through the Woods + HotFix,38
Titan Quest: Anniversary Edition – v2.3.0 + 2 DLCs,257
Titanfall 2 – v2.0.7.0,784
Tokyo 42 + Hotfix v1.0.1,33
Tokyo Warfare Turbo + 2 DLCs,36
Tokyo Xanadu eX+,62
"Tom Clancy’s Ghost Recon: Wildlands – Ultimate Edition, Build 4073014 + All DLCs",3573
Tom Clancy’s Rainbow Six: Siege – Complete Edition – v2.3.2 + All DLCs,616
Tom Clancy’s Splinter Cell: Blacklist – Digital Deluxe Edition v1.03 + 2 DLCs,277
Torment: Tides of Numenera – v1.0.1 + 4 DLCs,163
Total War: Rome 2 – Emperor Edition – v2.4.0.19534 + 17 DLCs + Multiplayer,405
Total War: Three Kingdoms – v1.1.0 + 2 DLCs,506
Total War: WARHAMMER – v1.6.0 + 12 DLCs + Multiplayer,403
Total War: WARHAMMER 2 – v1.9.2 + All DLCs,1214
Toukiden 2 – v1.0.1 + All DLCs,291
Tower of Time: Final Edition,62
Trailmakers – v1.0.2,62
Train Sim World 2020 – Build 550/4667268 (02.13.2020) + 22 DLCs,267
Transference,61
Transformers: Fall of Cybertron + 3 DLCs,86
Transport Fever – Build 11908,42
Transport Fever 2 – Build 29416,80
Travis Strikes Again: No More Heroes – Complete Edition,21
Trillion: God of Destruction + Deluxe Pack DLC,45
Trine 4: The Nightmare Prince – v511094/Update 1 + DLC + Multiplayer,97
Troll and I + Update 2,88
Tropico 6: El Prez Edition – v.10 (97) + 3 DLCs,229
Trover Saves the Universe,49
TT Isle of Man: Ride on the Edge – Day One Edition + Multiplayer,95
Two Point Hospital – v1.19.49336 + 9 DLCs,261
Two Worlds II HD – v2.07 + All DLCs,90
Tyler: Model 005,46
Typical Nightmare,21
Tyranny: Overlord Edition – v1.2.0.0079 + 5 DLCs,176
Ultimate Epic Battle Simulator,51
Ultimate Marvel vs. Capcom 3,149
Unbox: Newbie’s Adventure,35
UNDER NIGHT IN-BIRTH Exe:Late[cl-r] + All DLCs & OST,49
UnderRail + Expedition DLC – v1.1.1.3,33
Underworld Ascendant – v1.02 + 3 DLCs,112
Unity of Command II,32
Unravel,160
Unravel Two – v1.0.0.47008,263
Urban Trial Playground,15
V-Rally 4: Day One Edition + DLC,57
Valfaris,27
Valkyria Chronicles 4 – v1.03 + 5 DLCs,240
Vampyr,534
Vanquish,142
Vaporum,67
Victor Vran: Overkill Edition – v2.07 + Update June 7th + All DLCs,82
Vikings: Wolves of Midgard,129
Virginia,18
Viscera Cleanup Detail – v1.092 + House of Horror DLC,160
War for the Overworld: Ultimate Edition – v2.0.7 + All DLCs,25
"Warhammer 40,000: Dawn of War 3 – v4.0.0.16278 + PreOrder Bonus",128
"Warhammer 40,000: Gladius – Relics of War – v1.0.2 + DLC + Multiplayer",43
"Warhammer 40,000: Mechanicus – Omnissiah Edition – v1.3.0 + Heretek DLC",54
Warhammer: Chaosbane – Deluxe Edition – Build 27.02.2020 + 11 DLCs,185
Warriors All-Stars + 27 DLCs,124
Warriors Orochi 4: Ultimate Deluxe Edition – v1.0.0.7 + 70 DLCs,580
Wartile,24
Watch Dogs 2: Gold Edition – v1.17 + All DLCs + Bonus Content,1411
We Happy Few – v1.9.88874 + All DLCs,291
We. The Revolution – v1.0.0,134
Weedcraft Inc – v1.02,92
White Day: A Labyrinth Named School – v1.03 + 30 DLCs,89
Widower’s Sky,22
Winter Is Coming,361
Wolfenstein II: The New Colossus + Update 10 + 5 DLCs,1801
Wolfenstein: Youngblood – Deluxe Edition – v1.0.3 + 3 DLCs,741
World of Final Fantasy: Day One Edition + MAXIMA Upgrade,258
World to the West,23
World War Z: Game of the Year Edition – v1.70 (v1.20 Title Update) + All DLCs,1147
Worms W.M.D. + All-Stars DLC + Wormhole Update,44
WRC 6 FIA World Rally Championship – v1.0.53 + DLC + Multiplayer,150
WRC 7 FIA World Rally Championship – v1.4 + Porsche DLC,163
WRC 8 FIA World Rally Championship,149
Wreckfest – v1.262227 + DLCs,436
WWE 2K17: Digital Deluxe Edition + 6 DLC + Update 1,516
WWE 2K18 + 4 DLCs,654
WWE 2K19: Digital Deluxe Edition + 4 DLCs,1170
WWE 2K20: Digital Deluxe Edition – v1.08 + 7 DLCs,1081
X Rebirth – v4.10 + 2 DLCs,56
X4: Foundations – v3.00 + 2 DLCs,234
XCOM 2: Digital Deluxe Edition – v20181009/Update 12 + 7 DLCs + Long War 2 v1.5hf,857
Xenon Racer,29
Yaga – v1.0.80,13
Yakuza Kiwami 2 + Clan Creator Bundle DLC,370
Yakuza Ø + Update 2,408
Yesterday Origins + Update 1,49
Yooka-Laylee + 64-Bit Tonic Update + Bonus,79
Yooka-Laylee and the Impossible Lair + Not So Impossible Lair Update + DLC + Bonus Content,60
Youtubers Life,285
Ys VIII: Lacrimosa of Dana – v20200119 HotFix + HQ Texture Pack + All DLCs,208
Yu-Gi-Oh! Legacy of the Duelist + 18 DLCs + Multiplayer,257
ZED,55
Zenith,0
ZOMBI v1.1,200
Zombieland: Double Tap – Road Trip,14
Zone of the Enders: The 2nd Runner – MARS + DLC,29
Zoo Tycoon: Ultimate Animal Collection,206
